conv_id,turn_no,speaker,utterance,emotion,empathy,politeness
91,3,victim,I am Sonali of 19 .,surprised,,
91,4,counselor,"Hello Sonali , could you please elaborate your problem ?  ",,non empathetic,highly polite
91,5,victim,I am looking for some help regarding online classes .,hopeful,,
91,6,counselor,"Yes sure , please tell me in detail . I'll help you out .  ",,low empathetic,highly polite
91,7,victim,I am not able to comprehend the online classes due to network and other issue so my lessons are moving fast and i am unable to cope up the all course . Its increasing my insecurity related to performance . I need help .,afraid,,
91,8,counselor,Have you discussed this with your college authority ?,,non empathetic,low polite
91,9,victim,"Yes , they said that its lock down and schools can't open . So we have to run the classes like this otherwise course will lag behind and we wont be able to finish this at the end of this year .  ",afraid,,
91,10,counselor,Are they providing any extra classes for problem solving ?,,non empathetic,low polite
91,11,victim,"Yes , they do provide but again their a huge rush in that sessions also .  ",afraid,,
91,12,counselor,"Ok , have you discussed this issue with your parents ?  ",,non empathetic,low polite
91,13,victim,"Yes , but they often said that do as per your convenience . So i have to decide by my own .  ",trusting,,
91,14,counselor,"Well , you can opt for following help in this regard : Student Welfare Group , Counseling Help , College Student Union  ",,highly empathetic,low polite
91,15,victim,I will go for first option .,hopeful,,
91,16,counselor,"Yes sure , Could you please let me know your college name and address ?  ",,highly empathetic,highly polite
91,17,victim,"It's MGAHV , Wardha Maharashtra .  ",afraid,,
91,18,counselor,"Contact Mr . Shyamal Das , Dean , Student Welfare Group , Wardha , Maharashtra - 634343 . Mobile No. : 9874624244 .  ",,non empathetic,low polite
91,19,victim,"Ok , thanks for the quality support .  ",grateful,,
91,20,counselor,Thank you Sonali . Do you need any other assistance ?,,highly empathetic,highly polite
91,21,victim,No thanks . Bye .,sad,,
91,22,counselor,Thanks for visiting . Have a nice day ! !,,highly empathetic,highly polite
92,0,counselor,Good morning . I am Rakshak for your help . How may I help you today ?,,highly empathetic,highly polite
92,1,victim,I need your help .,hopeful,,
92,2,counselor,"Sure , I'll help you . May I know whom I am interacting with ?  ",,low empathetic,highly polite
92,3,victim,I am Sudha of 23 form Malad Mumbai .,surprised,,
92,4,counselor,"Hello Sudha , please let me know your problem in detail .  ",,non empathetic,highly polite
92,5,victim,"I am an orphan girl from Mumbai , and have no one to feed me . So i work my self to run a small vendor shop of snacks . But there is a police man who always come to my shop and buy many things without any amount . I need help other wise i will commit suicide .  ",angry,,
92,6,counselor,Please be calm Sudha . I understand this is a hard time for you . Could you please let me know your shop location ?,,non empathetic,highly polite
92,7,victim,"Its , Bandra Terminus Railway Station .  ",afraid,,
92,8,counselor,Thank you for the information . Do you know the policeman details ?,,highly empathetic,highly polite
92,9,victim,"Yes i know him very closely , he is a bastard .  ",angry,,
92,10,counselor,Kindly provide his details,,highly empathetic,low polite
92,11,victim,His name is Ramesh R Patil .,joy,,
92,12,counselor,"Sudha don't worry , I'll help you . You can contact Senior Police Officer , Women Support Group , NGO Help  ",,highly empathetic,highly polite
92,13,victim,I would go for his complain to senior police officer .,hopeful,,
92,14,counselor,"Sure . Contact details of DGP : Mr . Pradhuman Sinha , DGP , Bandra Police Station , Mumbai - 332746 Ph : 22353535 . Do you need any other assistance ?  ",,low empathetic,low polite
92,15,victim,No thanks . Its great help .,grateful,,
92,16,counselor,Have a nice day ma'am ! ! !,,low empathetic,low polite
93,0,counselor,Good morning . I am Rakshak for your help . How may I help you today ?,,highly empathetic,highly polite
93,1,victim,I need your help .,hopeful,,
93,2,counselor,"Sure , I'll help you . May I know whom I am interacting with ?  ",,low empathetic,highly polite
93,3,victim,I am Sudha of 23 form Malad Mumbai .,surprised,,
93,4,counselor,"Hello Sudha , please let me know your problem in detail .  ",,non empathetic,highly polite
93,5,victim,"I am an orphan girl from Mumbai , and have no one to feed me . So i work my self to run a small vendor shop of snacks . But there is a police man who always come to my shop and buy many things without any amount . I need help other wise i will commit suicide .  ",angry,,
93,6,counselor,Please be calm Sudha . I understand this is a hard time for you . Could you please let me know your shop location ?,,non empathetic,highly polite
93,7,victim,"Its , Bandra Terminus Railway Station .  ",afraid,,
93,8,counselor,Thank you for the information . Do you know the policeman details ?,,highly empathetic,highly polite
93,9,victim,"No , i don't know those bastards . They are many and they come to only my shop .  ",angry,,
93,10,counselor,"Sudha please be calm , You can seek following help : Senior Police Officer , Women Support Group , NGO Help  ",,non empathetic,highly polite
93,11,victim,I don't want much chaos but only NGOs help .,afraid,,
93,12,counselor,"Sudha please do contact Mrs . Kumkum Wadhva , Senior Consultant , Nari Shakti NGO , Bandra-737563 Mobile No. 9264274224  ",,highly empathetic,highly polite
93,13,victim,"Ok , thanks for your help .  ",grateful,,
93,14,counselor,May I help you with anything else ?,,highly empathetic,highly polite
93,15,victim,"Yes , please provide me any 24*7 helpline for immediate contact .  ",afraid,,
93,16,counselor,Yes sure . Women Helpline No. : 1800-222-2344,,low empathetic,low polite
93,17,victim,Ok thanks .,grateful,,
93,18,counselor,"Anything else I can help you with , ma'am ?  ",,highly empathetic,low polite
93,19,victim,"No , thanks .  ",sad,,
93,20,counselor,Happy to help you .,,highly empathetic,highly polite
94,0,counselor,Good morning . I am Rakshak for your help . How may I help you today ?,,highly empathetic,highly polite
94,1,victim,I need your help .,hopeful,,
94,2,counselor,"Sure , I'll help you . May I know whom I am interacting with ?  ",,low empathetic,highly polite
94,3,victim,I am Sudha of 23 form Malad Mumbai .,surprised,,
94,4,counselor,"Hello Sudha , please let me know your problem in detail .  ",,non empathetic,highly polite
94,5,victim,"I am an orphan girl from Mumbai , and have no one to feed me . So i work my self to run a small vendor shop of snacks . But there is a police man who always come to my shop and buy many things without any amount . I need help other wise i will commit suicide .  ",angry,,
94,6,counselor,Please be calm Sudha . I understand this is a hard time for you . Could you please let me know your shop location ?,,non empathetic,highly polite
94,7,victim,"Its , Borivally east , mumbai-214563 .  ",afraid,,
94,8,counselor,Thanks for the information . Do the policeman asks you for any other favour ?,,highly empathetic,highly polite
94,9,victim,"Yes , some time they tease with vulgar verbal comments .  ",angry,,
94,10,counselor,This is shameful . Could you let me know the name and designation of those policemen ?,,low empathetic,highly polite
94,11,victim,I don't know the names of them but all those rascals belongs to the same nearby police station .,angry,,
94,12,counselor,"Ok ma'am , don't worry . You can go for the following in this regard : Women Support Group , NGOs Help , Senior Police Officer Help .  ",,non empathetic,highly polite
94,13,victim,I will opt the women support group .,confident,,
94,14,counselor,"Sure Sudha , here is the contact details of Women Support Group near you : Mrs . Pragya Sen , Head , women Support Group , Borivally east , mumbai - 214563 Mobile No. : 9246424246  ",,low empathetic,low polite
94,15,victim,"Ok , thanks for your help .  ",grateful,,
94,16,counselor,Do you need any other assistance ?,,non empathetic,low polite
94,17,victim,"Yes , please provide the 24*7 helpline assistance .  ",trusting,,
94,18,counselor,You can contact 1800-333-4444 24*7 if you need anything . Hope this will help you .,,highly empathetic,highly polite
94,19,victim,"Ok , thanks a lot .  ",grateful,,
94,20,counselor,can you please tell me if I can provide you any other help ?,,highly empathetic,highly polite
94,21,victim,No thanks . bye .,sad,,
94,22,counselor,Have a nice day ma'am ! ! !,,low empathetic,low polite
95,0,counselor,"Hi , this is rakshak , a bot to help you in secure environment . How may i help you ?  ",,low empathetic,highly polite
95,1,victim,"Hello Rakshak , please save me .  ",hopeful,,
95,2,counselor,May i know to whom i am talking with ?,,non empathetic,low polite
95,3,victim,"I am Swarika Singh , 20 years old .  ",surprised,,
95,4,counselor,"Hi Swarika , how may i help you ?  ",,highly empathetic,highly polite
95,5,victim,"My husband pasts away last month . Now , I am not allowed to do daily household chores freely . My in-laws often raising objection whenever I do something .  ",angry,,
95,6,counselor,"Ok , please calm down . Please explain your problem in detail .  ",,non empathetic,low polite
95,7,victim,I am treated like an untouchable .,confident,,
95,8,counselor,Shameful .,,low empathetic,impolite
95,9,victim,"I am not allowed to enter in holy places , neither do they allow me to get involve in any holy rituals .  ",trusting,,
95,10,counselor,"Ok , Have you shared this problem to your family ?  ",,low empathetic,low polite
95,11,victim,"No , I don't want to bother my parents . I am getting mentally disturbed now .  ",afraid,,
95,12,counselor,"Ok , Don't worry , be patient . You can go for the following assistance : NGOs Support , Women Support Group , Police Complain , Counselling Help .  ",,highly empathetic,low polite
95,13,victim,I would like to go for police complain .,hopeful,,
95,14,counselor,"Ok , Swarika , please share me your location ?  ",,non empathetic,low polite
95,15,victim,"Yes sure , I live in P . C colony , Kankarbagh , Patna-800002 .  ",content,,
95,16,counselor,"Ok thanks for you location . P.C colony , Kankarbagh Police Station , D.P Chaudhry 874569#### .  ",,highly empathetic,highly polite
95,17,victim,Thank you for helping me .,grateful,,
95,18,counselor,Do you need some other assistance ?,,non empathetic,low polite
